cod,bandgap_energy_ev,group
1542640,1.80257,train
4078891,2.9419,train
2217746,2.43824,train
2007798,1.44579,train
4029763,4.40623,train
2300006,2.21415,train
2231857,3.9306,train
4020348,2.54321,train
4020750,2.63945,train
7152101,2.77933,train
4031946,3.1012,train
4324970,3.12512,train
7115578,3.76434,train
2205701,3.14821,train
4025733,3.611,train
2100607,2.45901,train
2209986,4.7533,train
2237155,2.93105,train
2221601,3.34233,train
7150597,1.60675,train
4107020,3.69653,train
7109888,2.72007,train
4084495,3.20883,train
7155002,1.69913,train
4064277,2.70622,train
2204491,3.41098,train
4320854,3.3644,train
2205833,2.80183,train
2005557,1.905,train
2006843,4.4237,train
7100406,3.04002,train
7152383,3.93498,train
1506537,3.00568,train
4060578,3.22986,train
2219243,3.96902,train
8102191,2.47447,train
4029244,3.08643,train
4060606,2.4836,train
4512767,2.91256,train
4028043,2.65833,train
2207775,2.95625,train
2100665,4.71644,train
7112517,5.16937,train
7154717,1.45904,train
2020522,3.58277,train
7020428,1.4274,train
8103248,2.18154,train
4031943,1.93785,train
2220517,4.93935,train
7153802,2.80531,train
7150844,1.8148,train
2208751,2.20606,train
4023040,3.56219,train
1514263,1.52039,train
4313555,1.49517,train
4022692,3.7535,train
4301598,2.52656,train
4508022,5.23032,train
1516115,3.30907,train
7115413,3.2292,train
2105860,3.95957,train
4027599,3.032,train
4077456,1.8591,train
4083912,2.62096,train
2222203,3.93809,train
2209835,2.53309,train
4500956,5.32321,train
7150506,2.1058,train
4025414,2.91746,train
4080575,3.95207,train
2240940,2.75458,train
4085510,2.65054,train
4116819,4.32674,train
2215012,1.8066,train
4079940,2.92873,train
2225528,3.07713,train
1100651,2.79204,train
2300005,2.20611,train
2206684,1.89714,train
7102533,2.95714,train
2015449,3.37165,train
7204487,1.52493,train
8102090,2.8433,train
4061207,3.46308,train
2231398,3.22841,train
4026498,3.37356,train
2236791,3.61728,train
2210250,2.67527,train
4021554,1.97696,train
2018110,4.22927,train
2240172,2.75434,train
7000100,5.4897,train
4342627,3.61199,train
7111934,2.64962,train
2222255,3.42227,train
4509841,4.86109,train
2010290,3.07126,train
4025049,3.54834,train
2237200,2.91495,train
4114247,1.78577,train
7216911,4.07422,train
2223126,2.27124,train
2018323,3.3787,train
4060456,1.58082,train
2103429,5.05734,train
2239367,2.3831,train
2014179,2.67936,train
4065627,5.26783,train
2216759,2.08866,train
2217946,4.27912,train
8103695,2.34735,train
1506946,2.03987,train
4079862,1.85951,train
4123864,2.26802,train
4062759,4.223,train
2209169,0.8153,train
4110307,3.52466,train
4116458,4.1295,train
4022660,3.34975,train
7225378,3.8839,train
1503193,2.48151,train
4104133,2.50224,train
4026416,2.1009,train
4028983,3.44788,train
7055600,2.29021,train
2237525,3.34706,train
4511394,3.71881,train
4064949,2.02841,train
1504979,4.01899,train
2000624,3.21805,train
2231295,1.52535,train
4066473,2.54409,train
7115730,4.3328,train
2207721,3.89568,train
2230469,3.20381,train
2018111,4.42386,train
2220431,3.42947,train
7153897,3.5981,train
4028528,1.66499,train
4327267,2.77,train
4031932,4.52379,train
4070532,3.46892,train
7152708,3.59275,train
4031869,2.5661,train
2216617,2.90576,train
4024920,3.43143,train
2003315,4.15375,train
7116323,2.831,train
2226427,1.71442,train
7216189,1.5291,train
7052926,1.85214,train
4110685,3.08845,train
4073868,2.80315,train
4066153,1.51444,train
1542882,3.39116,train
2220159,2.72822,train
7052471,2.15127,train
7205626,2.22163,train
4021917,3.70543,train
4020867,1.85923,train
7151915,3.22966,train
2202930,1.7759,train
4115811,4.42344,train
4106909,5.33003,train
2204157,2.22947,train
4074500,2.3869,train
4510568,2.00996,train
7039323,3.46197,train
7112833,4.3018,train
4081467,2.05028,train
2105585,3.4412,train
2235643,2.81813,train
7212874,4.02434,train
4024632,2.2376,train
7152312,2.5841,train
2103494,2.92056,train
4508872,2.32521,train
7223416,2.96546,train
2232519,2.23101,train
4023452,3.1647,train
2011685,1.75507,train
2216316,3.52687,train
2222109,3.15267,train
2208433,2.87125,train
4068332,1.4233,train
2203033,3.01892,train
2202094,2.17239,train
4303445,4.36038,train
1515155,3.50799,train
2221264,2.96505,train
2005769,2.8812,train
4071721,2.32766,train
1516714,3.61193,train
1518838,3.35949,train
4025175,2.49548,train
4081444,1.90529,train
2205591,2.71681,train
2100767,1.9323,train
4022523,3.31493,train
2227877,3.23897,train
2006979,2.87197,train
4500726,3.2422,train
7203321,3.74279,train
1504396,3.60756,train
2225743,3.70667,train
2203064,4.8159,train
7152173,1.74608,train
7050920,1.7126,train
4500025,2.63646,train
2205588,1.36336,train
4028588,2.04099,train
1503964,0.78181,train
4025765,3.36643,train
1502270,2.59289,train
2226451,2.5838,train
2215848,2.78559,train
2011467,1.61244,train
4503324,0.77025,train
2221974,3.5813,train
1504473,3.55383,train
4020432,3.59941,train
1517607,2.06153,train
4027778,3.56704,train
7152072,1.74153,train
2213101,2.25899,train
4081326,2.1009,train
7216291,2.75973,train
2015994,3.1463,train
7115800,2.39781,train
7153982,2.88889,train
4025588,2.39258,train
1507614,3.0357,train
7101743,2.5268,train
2234886,3.1609,train
4023290,1.91949,train
4021760,3.4032,train
1503041,1.79378,train
4028277,3.71055,train
4024592,3.7516,train
2240091,2.20056,train
7109250,0.8999,train
4306723,3.06758,train
2238420,3.15178,train
7153796,1.86837,train
4028076,3.03955,train
7219798,2.30648,train
7153465,2.12376,train
4512204,1.3024,train
4067488,2.06715,train
4025570,2.28918,train
4023672,4.23656,train
1513499,2.25875,train
1505395,3.31858,train
2240781,1.8066,train
2209155,2.36717,train
4025626,3.44415,train
4069146,2.95976,train
4028916,3.63921,train
2005622,3.01296,train
4023920,3.94899,train
4343641,1.75905,train
4025197,2.47735,train
7114001,1.8526,train
4105180,4.8213,train
4122640,3.35248,train
1506475,2.57663,train
7017427,1.18047,train
7152676,2.78709,train
4333484,1.6866,train
4024783,2.91825,train
4509389,1.64613,train
4300069,3.05297,train
7154263,3.29557,train
4024120,1.72464,train
2218166,2.67451,train
4062335,2.92602,train
2228682,5.22903,train
2229743,2.93874,train
1513517,2.85936,train
2204656,2.19355,train
7003211,4.00454,train
7106432,3.98707,train
2211494,2.45049,train
7154320,4.0852,train
7006433,4.42493,train
1511896,3.56525,train
1503872,2.66121,train
4028867,2.38356,train
4105346,1.66118,train
2224698,2.70505,train
7226562,2.64257,train
2202917,2.57894,train
2009900,3.79512,train
7220022,3.81248,train
2101754,3.22416,train
2222584,3.5778,train
1503302,2.26269,train
2016192,2.12374,train
7151614,2.86686,train
1502529,2.74915,train
4069954,2.73873,train
2001171,1.8738,train
7151157,3.73998,train
4022443,2.75138,train
2223886,4.76895,train
1517440,3.0249,train
7226141,2.73035,train
4024276,1.73219,train
1542653,3.92855,train
2203585,2.33458,train
7103119,3.0493,train
1502621,3.59266,train
7203241,3.18674,train
4070436,2.3386,train
2205749,3.22976,train
4082557,3.32228,train
2203020,1.90075,train
4512819,1.83281,train
2215796,3.27447,train
2236935,1.99161,train
7152740,4.49037,train
7151894,1.89063,train
4020009,3.82084,train
2229648,3.71833,train
7210229,1.0687,train
7055515,2.4442,train
2229818,3.51459,train
2241592,3.87279,train
7100179,1.38362,train
1542684,2.98048,train
4084636,3.47861,train
4030548,3.32951,train
7150854,2.44581,train
7221814,2.12375,train
7015873,4.63884,train
2232293,3.57027,train
1504876,3.73093,train
7020253,2.4199,train
7218900,2.74075,train
4079576,4.12712,train
2233532,3.69728,train
7155043,3.14449,train
4029604,3.13431,train
2015162,2.1581,train
2207482,4.30776,train
2101272,2.18891,train
2231337,1.20751,train
4082076,2.21453,train
4063009,1.85166,train
2212141,3.47823,train
7152997,2.83945,train
2005717,2.93512,train
2002050,4.24,train
8102321,3.88763,train
4107019,3.68903,train
7111361,2.71336,train
1504180,2.93221,train
7103405,5.00984,train
7223221,3.76746,train
8101083,3.58148,train
2209542,3.2246,train
7151889,3.63424,train
2213955,2.3756,train
7115490,3.1814,train
1519100,3.58331,train
1516047,2.50102,train
2004276,4.18308,train
8101240,1.65883,train
2005486,3.85984,train
2007976,4.27763,train
4025242,2.924,train
4030669,3.31086,train
4066089,2.40919,train
4065396,3.51895,train
4025266,2.13056,train
2105151,5.22717,train
4116150,5.29354,train
1516355,4.86602,train
4026009,4.93829,train
2207935,3.45922,train
4069619,2.6709,train
4116821,4.10635,train
7154337,3.07566,train
1501721,3.44172,train
1518200,1.57296,train
1542835,2.19234,train
7202391,3.6282,train
7223228,3.0117,train
2230064,3.14661,train
2215125,4.6327,train
2209098,2.30621,train
2228072,2.32841,train
4504456,2.90278,train
2239532,1.84323,train
4023753,4.7399,train
4116985,2.22035,train
2241778,2.50755,train
7117264,3.97307,train
4075083,2.56392,train
2101269,2.40755,train
2218229,2.18529,train
2212165,3.13571,train
2219690,3.21616,train
2213856,3.83025,train
2231343,4.86723,train
2239229,4.95948,train
7150848,2.95102,train
2000799,5.2266,train
2240913,3.62523,train
4081977,2.1304,train
7100267,3.70707,train
2002924,3.11439,train
1507611,2.75149,train
4508646,2.81788,train
7204880,3.4256,train
2002021,3.02259,train
2202921,4.96017,train
1513482,1.91795,train
1504336,4.85862,train
7219686,1.09439,train
1506678,4.76752,train
7226624,2.16543,train
2101061,2.2492,train
1512587,2.97847,train
2235514,2.02454,train
1503827,3.11756,train
1505471,1.24315,train
2224153,4.48124,train
4021944,5.7516,train
2217985,1.76221,train
1514242,4.11109,train
4109507,3.95882,train
4501732,2.68778,train
7152689,4.0525,train
2224866,3.22896,train
4022534,3.43502,train
4027132,2.11581,train
7219683,1.14384,train
4021473,3.56254,train
7102783,4.23986,train
2105858,3.85118,train
4101607,2.12185,train
7204545,2.7011,train
2240622,4.0615,train
4068068,1.87442,train
4024948,3.59639,train
4028623,3.593,train
7151588,3.78407,train
7150130,3.1586,train
2216372,3.17223,train
4073845,3.27259,train
2209954,2.2004,train
7111399,2.81911,train
7037107,1.02399,train
4101742,1.94377,train
1508968,2.57044,train
4106854,5.02749,train
7224941,1.97629,train
5900001,1.91327,train
7006313,3.01426,train
7212658,3.28926,train
7152376,1.84611,train
1519569,4.04278,train
4505800,3.26269,train
2010839,2.90297,train
2226673,2.96531,train
7154350,2.3024,train
2001600,2.29844,train
2201839,2.78288,train
7219427,5.27012,train
2009195,1.80403,train
7200244,2.64065,train
4023960,3.23141,train
2236296,1.923,train
4020526,3.28177,train
7224800,2.93573,train
1501886,3.3949,train
7151369,2.76434,train
2205032,2.4528,train
4507245,3.41097,train
7005663,2.76643,train
2226093,2.16612,train
7117482,2.73355,train
7154416,3.04207,train
7114069,2.40476,train
2005830,4.12155,train
1518483,3.52137,train
7206439,4.46833,train
7213367,3.76768,train
4513075,1.26326,train
4112779,2.7042,train
7108137,2.63584,train
4022504,3.43546,train
7212177,3.14353,train
2103896,4.33291,train
4020731,1.58555,train
1506095,3.71264,train
4082203,2.47718,train
7151972,4.29605,train
2233481,4.12113,train
7109239,3.24965,train
1508628,1.57334,train
4113648,4.09203,train
2236598,2.57271,train
2230722,4.2019,train
1505726,2.54825,train
2205454,2.57662,train
4061333,2.64523,train
2003405,4.01119,train
7153363,3.07584,train
7219753,1.71821,train
7054721,4.00553,train
2235247,2.8318,train
2019408,2.94348,train
4022088,3.44034,train
2240128,3.09774,train
2226234,4.2223,train
4025836,2.2489,train
7155030,3.61392,train
7103946,3.99636,train
4026184,2.08222,train
2241412,3.39265,train
7152393,3.22977,train
1520258,4.77411,train
7154205,2.97904,train
7003175,3.6541,train
8102021,2.91748,train
1503465,2.84754,train
4074777,2.08476,train
4508436,2.01137,train
1504225,3.42945,train
7207305,1.95511,train
2202571,1.93064,train
4085351,3.4229,train
4025185,1.26764,train
4067757,4.81549,train
4501868,3.86718,train
2100566,5.0552,train
4510611,2.749,train
7112726,1.98004,train
4029820,1.6893,train
4025411,3.42299,train
7033079,1.97818,train
7226482,3.88483,train
7032016,3.31987,train
2105590,2.7498,train
1513769,2.77039,train
2231167,3.39159,train
2000160,4.11529,train
1543807,3.513,train
7153186,3.01393,train
2235733,2.21604,train
2217574,3.95754,train
1511801,8.24056,train
4325710,3.75572,train
4029430,3.24391,train
4027270,2.88511,train
1515976,3.29011,train
2014552,2.23916,train
2204845,5.20374,train
8101286,3.4642,train
1505974,3.79793,train
4117654,3.1075,train
2204851,4.17529,train
2215513,3.24265,train
2215003,4.57465,train
7218861,3.92942,train
2209869,1.7635,train
7154899,3.14319,train
2232329,2.99217,train
2203177,2.89742,train
4021759,2.72484,train
2221585,4.0819,train
4340600,2.77335,train
7151758,3.91136,train
1513509,3.62129,train
4123177,2.17096,train
7005592,3.11506,train
4026344,3.40529,train
8101071,3.27549,train
7005099,2.1221,train
1502392,3.54341,train
2232065,2.82044,train
2009747,4.90877,train
4069413,1.44918,train
1542293,3.43239,train
8103227,2.62888,train
1520189,3.59817,train
2000054,3.65727,train
2018534,1.9575,train
2204345,2.91158,train
7054252,3.38269,train
4080612,3.83026,train
4027293,2.59882,train
1508295,1.75325,train
7008343,4.71367,train
1542590,2.37079,train
1508845,3.43363,train
2202374,4.28189,train
7215750,3.53012,train
4101610,3.35949,train
1505113,1.68942,train
1506290,2.7301,train
7152783,2.38939,train
7153434,4.49482,train
2010325,2.04425,train
4028586,1.7714,train
1505567,2.91109,train
4503670,3.41324,train
7036598,3.35146,train
2211046,1.77279,train
2203593,2.30794,train
7150251,3.88452,train
1503768,3.49438,train
4020233,3.45183,train
2237194,2.96527,train
4513009,5.10693,train
4022724,3.42543,train
1503663,1.70132,train
7108764,1.96308,train
7006324,3.4095,train
4028758,3.49545,train
4065050,2.33073,train
4501702,4.45364,train
2207031,2.93928,train
2203937,3.3443,train
4028191,4.21395,train
7100647,2.19911,train
2223177,2.06955,train
2211048,2.56245,train
4063189,2.60613,train
2236768,3.88369,train
2011966,2.36156,train
7213065,1.56985,train
2234572,2.8342,train
7226228,2.20123,train
2240962,2.99516,train
2223409,3.49127,train
1502248,2.17387,train
4025676,3.90448,train
4023523,3.51686,train
4507992,4.87907,train
2228255,3.08624,train
4507014,2.56177,train
2007892,2.23629,train
2218124,1.87399,train
1516091,1.23206,train
4309478,2.09322,train
1516119,3.29888,train
4116824,3.9207,train
1517981,2.61496,train
2224844,4.72731,train
1505254,4.03685,train
4021363,2.50212,train
1520759,4.28103,train
4065924,3.23256,train
2206299,2.7678,train
2101361,5.66613,train
1516523,3.53679,train
2006334,5.76137,train
4503998,2.14554,train
4507722,2.67317,train
7150261,4.11471,train
1508882,2.5945,train
2240139,1.67595,train
4122994,3.2622,train
2010982,1.92685,train
4083600,3.62049,train
2216894,3.45542,train
4022522,3.80662,train
4512800,3.70693,train
7150944,2.92764,train
7111102,3.27733,train
1514649,3.2394,train
2228155,2.55711,train
2239393,4.51312,train
1513462,4.4567,train
4020443,2.58741,train
4508105,3.16931,train
7104705,2.84913,train
2001982,3.68672,train
7151452,2.59275,train
4116485,1.39912,train
2224931,3.2284,train
4304453,1.4652,train
4024226,4.01765,train
2206484,3.35462,train
8101781,5.93335,train
4080993,1.88767,train
2239311,5.63247,train
4082503,4.0128,train
2237544,2.7208,train
7203098,1.98879,train
2203531,2.77381,train
2224288,2.95402,train
1542382,2.29692,train
1516325,3.35561,train
1501866,1.46684,train
1518293,4.51582,train
2236004,1.47689,train
2208951,3.47471,train
4105932,2.6583,train
4071183,3.7822,train
7220021,3.85102,train
2240364,2.42266,train
8100163,3.28904,train
2006859,2.5327,train
4080970,2.4351,train
2227777,3.6759,train
7154510,3.04323,train
7012055,2.91337,train
7052236,1.69688,train
7151921,1.76197,train
4029342,3.02663,train
4508023,5.22302,train
7154724,2.44977,train
7114472,5.24651,train
2215740,2.78916,train
4070543,3.13491,train
7155012,3.05474,train
4030456,2.7631,train
7204114,3.10914,train
1502816,2.80132,train
7217012,3.5849,train
1505378,1.43597,train
4315045,2.74308,train
7115598,1.8809,train
2210168,1.58653,train
1540573,2.9318,train
4030108,1.65405,train
4080018,2.2789,train
2105167,3.29344,train
7003812,3.71884,train
1502517,2.22572,train
2207596,4.92485,train
4027413,3.6917,train
2016679,2.27977,train
2213661,3.64955,train
2007670,1.78519,train
1505376,3.26294,train
1504703,3.42089,train
7206559,4.92578,train
2100672,4.5259,train
4338117,1.89612,train
7112513,2.29774,train
7204304,3.18246,train
7153554,4.22839,train
4029681,4.56407,train
7151616,2.32142,train
2227612,2.25252,train
2203116,2.35459,train
4116621,2.55933,train
7103797,2.65323,train
4021695,3.85031,train
1525589,2.7383,train
4106645,5.64918,train
4021976,3.22962,train
4075236,2.66649,train
2239851,3.9311,train
2010722,4.33178,train
2222038,2.66632,train
2014570,3.37143,train
7154763,1.83786,train
7152046,3.17525,train
2205550,4.17367,train
1503371,2.68113,train
7051323,2.80087,train
2003328,3.14264,train
7224148,1.73437,train
7015080,2.33917,train
7203265,4.65388,train
7116895,2.0894,train
2221472,3.42846,train
2221624,2.36655,train
4064908,1.9828,train
4030969,1.27768,train
2101219,5.16543,train
4001062,1.22954,train
4078424,1.85644,train
7110705,3.09571,train
4502245,3.93746,train
4124719,3.4665,train
2004468,2.09105,train
2223539,2.23848,train
2215811,3.31833,train
2238083,1.86782,train
4021914,5.45042,train
2000367,4.00349,train
4021708,5.365,train
2208427,3.71725,train
2004247,5.06045,train
4067226,4.27992,train
4020498,2.74284,train
2227870,3.01779,train
7206516,3.95273,train
7102997,2.45867,train
7150076,2.21126,train
4339566,2.76923,train
4030009,1.69564,train
2236611,2.94472,train
2013889,3.54802,train
4060356,1.96352,train
7151754,2.42216,train
7105760,3.51708,train
7027690,3.83211,train
2229781,3.79729,train
2201690,3.60344,train
2105857,3.9428,train
2204754,2.66489,train
2005600,2.62176,train
4028077,3.35777,train
7210357,2.79322,train
7208834,3.41716,train
2201414,1.98363,train
2209308,3.08781,train
2218919,3.52453,train
7117643,4.13145,train
2017116,4.2675,train
7054719,3.8525,train
7217020,2.53827,train
2100667,4.70342,train
2211408,3.17902,train
4123333,3.00879,train
7150420,4.94436,train
2018216,2.27755,train
4027334,1.94748,train
4084640,2.11372,train
4023457,3.94633,train
2017072,3.55944,train
2004300,3.70228,train
4508470,3.35401,train
4074870,3.23966,train
4077056,2.12366,train
7153961,1.83877,train
2005568,6.42157,train
7212174,3.27329,train
7210949,4.57333,train
1505648,4.35881,train
7015874,4.26207,train
4504292,2.03195,train
4503458,1.51188,train
4031333,2.89374,train
2202873,3.01977,train
4316471,3.31822,train
2204045,3.44281,train
2217374,2.5382,train
4513508,2.70936,train
1506737,5.38687,train
7205532,1.6548,train
2007785,2.52476,train
4108090,1.79607,train
4027251,4.37388,train
1503759,4.0534,train
2005880,5.2964,train
7014892,2.96019,train
7151611,1.47107,train
4029162,3.21784,train
7005968,3.44598,train
2013888,4.33576,train
4082499,2.73931,train
9011119,2.9608,train
7154368,2.58691,train
7020453,2.9476,train
4103002,4.68436,train
2017413,2.78845,train
7151068,2.89015,train
2103490,2.90368,train
2011720,3.82054,train
4026583,2.76018,train
7226282,0.61871,train
4026602,4.14349,train
2227388,3.37733,train
4109614,2.5223,train
2221243,2.78342,train
7150821,2.77986,train
7025864,2.06334,train
4117974,2.598,train
2239651,3.81739,train
7224886,5.88641,train
2239111,1.71852,train
1506542,3.3733,train
7100091,5.04437,train
7150760,1.74933,train
7019821,2.74144,train
1542703,3.47406,train
8100097,3.50653,train
7202560,3.2054,train
7054625,3.69409,train
2217611,3.70877,train
7223229,3.04227,train
4077092,4.50266,train
4020408,3.09383,train
2003916,3.16161,train
4068705,3.21516,train
4508769,5.81586,train
2100840,5.58091,train
2201899,1.63482,train
2238586,3.8893,train
7152403,2.38211,train
2104161,4.61923,train
2200518,3.39802,train
4060778,3.40827,train
7054826,4.3141,train
7218456,4.03416,train
2016294,2.48715,train
2217290,2.44874,train
1513592,3.3277,train
4028732,4.93116,train
4026810,3.0242,train
4328061,2.78796,train
2011704,3.15281,train
2008187,5.17833,train
4025365,4.49997,train
2018032,3.65283,train
7054718,3.88421,train
7052667,5.10094,train
7219566,2.97542,train
2015857,3.4562,train
7150144,5.54105,train
7118596,2.56216,train
2238295,1.5521,train
7208038,1.20037,train
7100487,2.34617,train
2202748,3.64617,train
7103804,2.89376,train
2013771,2.97528,train
2239953,3.85379,train
2006858,3.7946,train
4021061,3.6581,train
2101374,3.99856,train
1508564,4.25562,train
7224475,1.84926,train
4024470,4.8867,train
7106403,1.64028,train
1517357,3.27029,train
2003359,3.52748,train
1516113,4.35691,train
1514880,4.68674,train
2231743,2.31991,train
4030015,3.08624,train
2225878,3.8565,train
4114720,1.96918,train
1504820,2.76473,train
2102736,4.1299,train
1504287,4.93428,train
4124940,3.00685,train
2201154,1.92284,train
1503394,2.49757,train
2004966,3.49528,train
4120394,2.06531,train
4027135,2.63583,train
4504947,3.5814,train
2237581,1.82627,train
4500319,3.6557,train
7202969,1.6369,train
7214434,3.64375,train
7215842,2.37641,train
1542661,2.52947,train
2217845,3.25999,train
1504127,2.93519,train
4103314,4.10973,train
4069868,3.18721,train
4123291,3.40034,train
2220524,2.64626,train
1508777,2.89053,train
7053501,2.04772,train
7153652,3.9921,train
2203320,4.15467,train
7205564,2.54282,train
1507261,2.83681,train
4029657,2.66554,train
7029369,1.71261,train
2219119,3.56187,train
4110073,3.98426,train
4117035,2.94718,train
2204784,4.83869,train
4024730,5.05562,train
4071178,2.7146,train
1503513,2.61427,train
2232072,2.055,train
1504845,2.92357,train
2103262,3.92497,train
2204544,3.33441,train
7152686,2.05006,train
7153881,3.48605,train
1513235,4.32432,train
1503400,2.65531,train
7154627,3.26424,train
4511716,1.92968,train
4029898,1.18114,train
2004281,3.49565,train
1502615,2.93015,train
2219379,2.81883,train
7014582,0.96128,train
2209739,2.77775,train
2236644,2.45068,train
4083307,2.90639,train
4026365,2.91996,train
2015362,4.16113,train
1513527,1.98668,train
7152806,3.08137,train
7225354,0.30775,train
4072119,2.21114,train
4023880,2.78793,train
7154011,1.97177,train
2215916,2.07528,train
1504491,1.84963,train
7212900,4.90155,train
2229738,2.97372,train
2201023,3.49629,train
7051804,3.26144,train
4116139,3.13325,train
1513470,1.8655,train
2015336,3.98253,train
2105096,5.26262,train
1503069,2.93838,train
4313756,3.76593,train
9014680,3.72662,train
7003676,3.19455,train
7105277,3.36653,train
4022926,2.25592,train
1511955,3.01922,train
1504196,3.8444,train
2000973,4.33962,train
2215753,3.58907,train
1544225,5.80881,train
4071388,2.48724,train
4121486,3.12685,train
2201187,2.60608,train
4086042,2.95403,train
1516687,1.24824,train
2239588,3.49938,train
1507744,4.13867,train
4031848,1.63133,train
3500040,3.13349,train
2230875,3.55248,train
1542267,2.93275,train
4025524,3.61264,train
2211269,4.71524,train
1514664,2.49378,train
4024784,2.83907,train
4067778,2.29028,train
7212915,3.77732,train
4067989,4.21133,train
2104630,4.06716,train
4513393,3.2625,train
4024377,2.86496,train
4080105,2.45203,train
4020841,2.40174,train
4077482,3.65336,train
7214136,2.20182,train
1516338,1.70427,train
7154039,3.46779,train
4083034,1.98435,train
7214495,4.44622,train
4075914,3.37768,train
4022948,4.11959,train
4028474,3.00259,train
4116140,4.84559,train
2210674,2.40685,train
7055026,2.56818,train
4111146,3.94696,train
7150166,3.23049,train
4082397,2.96795,train
4083805,2.58235,train
2003417,2.47445,train
7153660,3.40004,train
2013732,1.63994,train
4118783,3.24444,train
1508843,3.35359,train
4115406,3.30969,train
7206389,1.36865,train
4504085,4.67399,train
1507528,4.4288,train
2013199,2.67401,train
2207972,2.65242,train
2206550,4.4981,train
7018111,2.71955,train
4084992,3.0048,train
2100677,2.89005,train
1542951,4.2271,train
4101968,3.99779,train
4073556,3.88403,train
4505771,6.21641,train
8103570,1.84388,train
4508012,5.25708,train
2008148,4.34882,train
7154658,1.95226,train
2210521,2.36196,train
1543327,0.68754,train
2229434,2.70653,train
1505425,4.55123,train
2101220,5.16344,train
2220894,3.40705,train
4503907,0.4487,train
4075561,1.98238,train
2213512,4.88822,train
4024634,1.92612,train
2223156,3.31659,train
4026348,1.7187,train
7219319,5.17443,train
2220108,4.35628,train
7215749,3.2124,train
4031829,1.52625,train
2210698,4.46157,train
1544050,3.19775,train
4023681,2.1224,train
4023190,2.44814,train
4030071,2.73366,train
7118247,2.93252,train
7153627,2.70389,train
7153444,3.00949,train
4082716,1.57367,train
4060121,2.37286,train
2205793,1.2316,train
1519831,2.60603,train
4501614,3.07715,train
4024731,4.97293,train
2204234,3.21479,train
1507429,2.99124,train
7000625,3.52261,train
2234940,2.88003,train
2219006,2.73852,train
4120679,3.92767,train
1502395,3.18243,train
2201433,3.11639,train
4110083,4.62603,train
2241359,1.90607,train
4020933,2.81064,train
2203163,2.47684,train
2237657,2.07399,train
2100923,3.45705,train
2103894,4.3638,train
4103236,4.51826,train
4026771,3.49,train
7226279,2.22979,train
7051845,3.3642,train
2239716,3.1168,train
4023648,2.86558,train
7215663,4.669,train
2014182,1.967,train
7155081,4.38068,train
7054606,2.34317,train
4075867,2.92909,train
2202141,5.62058,train
4078318,2.11634,train
8102103,3.60909,train
4000665,1.76304,train
7206368,4.05581,train
7206868,2.92231,train
7225199,2.39544,train
4022630,4.88125,train
2005371,5.46497,train
4028172,2.24411,train
7104695,1.99762,train
2215306,1.9223,train
5000191,5.49189,train
7026163,2.8771,train
4029193,2.51524,train
2202960,2.96758,train
2200385,4.81218,train
7101371,1.57603,train
1520427,3.15263,train
4027406,3.02461,train
7154216,1.89049,train
7203059,3.52732,train
7151906,2.93231,train
2227899,2.788,train
1512223,2.28943,train
7150038,3.43022,train
4072885,2.33423,train
4024461,2.49886,train
4111270,4.4192,train
7053867,2.15708,train
4063306,2.75474,train
4309744,3.107,train
2014105,3.63881,train
4513000,5.07367,train
1512065,2.20575,train
4021816,2.92286,train
4072589,1.74473,train
7153349,3.70333,train
2014742,4.30027,train
2218509,3.16497,train
2007884,2.55339,train
2217960,2.02834,train
2240991,3.25753,train
1540605,2.60038,train
2019951,2.39435,train
7154769,2.71375,train
2221242,2.89802,train
2228720,3.61866,train
7154447,2.55162,train
4083069,4.02032,train
4022452,2.22874,train
2103872,1.33242,train
1512345,3.03726,train
7052009,3.4742,train
7113087,3.7711,train
2217310,3.47558,train
7115112,3.65346,train
2016012,3.26302,train
7226237,2.47205,train
7224887,5.76957,train
2009703,4.06487,train
2011145,2.43858,train
2205868,1.56384,train
2208308,2.50701,train
7205283,1.85646,train
4025061,4.14719,train
7154893,3.73788,train
2213319,2.64935,train
7205015,1.48677,train
2015669,3.55242,train
2224647,3.47796,train
7153176,2.95249,train
1507002,4.86556,train
1505981,3.49095,train
7113113,3.495,train
4116149,4.9146,train
7150836,2.40134,train
2240326,3.98415,train
4025753,3.54068,train
7055101,3.49057,train
2100676,4.26377,train
1503213,1.50259,train
4114887,4.51207,train
7052220,3.48789,train
4083730,2.86882,train
2004605,1.905,train
7224996,2.08223,train
2215924,3.96076,train
2001735,3.49099,train
4501736,2.79036,train
2230077,2.74966,train
4109366,2.76425,train
2224102,2.21847,train
4073153,2.75698,train
2229686,2.45917,train
2105648,4.49472,train
7111596,2.78026,train
2218499,3.40454,train
4020244,3.19385,train
7152035,3.60855,train
2235816,2.45472,train
7218455,3.85873,train
2103306,2.02733,train
7054659,4.3897,train
7109420,2.07631,train
2011924,3.04866,train
4029348,1.80823,train
1519242,3.45976,train
1508801,3.24587,train
7150987,2.67007,train
2203659,3.44718,train
7204337,0.90368,train
7001849,3.02315,train
2202276,3.92696,train
7111201,4.39713,train
4080584,2.49014,train
2228472,3.28012,train
2005229,2.96242,train
7153930,2.08251,train
2020536,3.01531,train
4077605,3.79411,train
2005550,2.58601,train
7150825,3.2634,train
2019318,1.41382,train
7150077,2.60461,train
2213616,1.50569,train
8100857,2.98808,train
7105126,3.12866,train
2240974,3.43101,train
